GN,ALS,ALD,WEIGHT,FRAGM_ID,GENE_ID,SOURCE_ID,DEST_ID
 97         , 2825       , 3607       ,0.0001080287,436434      ,207         , 91209512   ,119898361   
 97         , 2825       , 4407       ,0.0001080287,436434      ,207         , 91209512   ,152980700   
 97         , 2825       , 2950       ,0.0001080287,436434      ,207         , 91209512   , 94310822   
 97         , 2825       ,10394       ,0.0001080287,436434      ,207         , 91209512   ,339325653   
 97         , 2825       ,10683       ,0.0001080287,436434      ,207         , 91209512   ,340787625   
 97         , 8754       ,10394       ,0.0001080287,436434      ,207         ,291616550   ,339325653   
 97         ,  857       , 3607       ,0.0001080287,436434      ,207         , 26246449   ,119898361   
 97         , 6361       , 2950       ,0.0001080287,436434      ,207         ,218698650   , 94310822   
 97         , 8222       , 2950       ,0.0001080287,436434      ,207         ,260866599   , 94310822   
 97         , 8222       ,10394       ,0.0001080287,436434      ,207         ,260866599   ,339325653   
 97         , 6466       , 4407       ,0.0001080287,436434      ,207         ,218703722   ,152980700   
 97         , 6466       , 9468       ,0.0001080287,436434      ,207         ,218703722   ,300311894   
 97         , 6466       ,10394       ,0.0001080287,436434      ,207         ,218703722   ,339325653   
 97         , 6466       ,10683       ,0.0001080287,436434      ,207         ,218703722   ,340787625   
 97         , 6466       , 2950       ,0.0001080287,436434      ,207         ,218703722   , 94310822   
 97         , 7453       , 3607       ,0.0001080287,436434      ,207         ,238899726   ,119898361   
 97         , 7453       , 4407       ,0.0001080287,436434      ,207         ,238899726   ,152980700   
 97         , 7453       , 9468       ,0.0001080287,436434      ,207         ,238899726   ,300311894   
 97         , 7453       ,10394       ,0.0001080287,436434      ,207         ,238899726   ,339325653   
 97         , 7453       ,10683       ,0.0001080287,436434      ,207         ,238899726   ,340787625   
 97         , 7453       , 2950       ,0.0001080287,436434      ,207         ,238899726   , 94310822   
 97         , 7554       , 3607       ,0.0001080287,436434      ,207         ,254160507   ,119898361   
 97         , 8222       ,10683       ,0.0001080287,436434      ,207         ,260866599   ,340787625   
 97         , 7554       , 4407       ,0.0001080287,436434      ,207         ,254160507   ,152980700   
 97         , 7554       ,10394       ,0.0001080287,436434      ,207         ,254160507   ,339325653   
 97         , 7554       ,10683       ,0.0001080287,436434      ,207         ,254160507   ,340787625   
 97         , 7554       , 2950       ,0.0001080287,436434      ,207         ,254160507   , 94310822   
 97         , 8122       , 3607       ,0.0001080287,436434      ,207         ,260853661   ,119898361   
 97         , 8122       , 4407       ,0.0001080287,436434      ,207         ,260853661   ,152980700   
 97         , 8122       , 9468       ,0.0001080287,436434      ,207         ,260853661   ,300311894   
 97         , 8122       ,10394       ,0.0001080287,436434      ,207         ,260853661   ,339325653   
 97         , 8122       ,10683       ,0.0001080287,436434      ,207         ,260853661   ,340787625   
 97         , 8122       , 2950       ,0.0001080287,436434      ,207         ,260853661   , 94310822   
 97         , 8222       , 3607       ,0.0001080287,436434      ,207         ,260866599   ,119898361   
 97         , 8222       , 4407       ,0.0001080287,436434      ,207         ,260866599   ,152980700   
 97         , 8222       , 9468       ,0.0001080287,436434      ,207         ,260866599   ,300311894   
 97         , 7554       , 9468       ,0.0001080287,436434      ,207         ,254160507   ,300311894   
 97         , 8754       ,10683       ,0.0001080287,436434      ,207         ,291616550   ,340787625   
 97         , 2825       , 9468       ,0.0001080287,436434      ,207         , 91209512   ,300311894   
 97         , 2950       , 2459       ,0.0082307061,436434      ,207         , 94310822   , 62179061   
 97         , 4407       , 7554       ,0.0082307061,436434      ,207         ,152980700   ,254160507   
 97         , 4407       , 7655       ,0.0082307061,436434      ,207         ,152980700   ,254791622   
 97         , 4407       , 8122       ,0.0082307061,436434      ,207         ,152980700   ,260853661   
 97         , 4407       , 8222       ,0.0082307061,436434      ,207         ,152980700   ,260866599   
 97         , 4407       ,  857       ,0.0082307061,436434      ,207         ,152980700   , 26246449   
 97         , 4407       , 8632       ,0.0082307061,436434      ,207         ,152980700   ,291281345   
 97         , 4407       , 8754       ,0.0082307061,436434      ,207         ,152980700   ,291616550   
 97         , 4407       , 2459       ,0.0082307061,436434      ,207         ,152980700   , 62179061   
 97         , 4407       , 2825       ,0.0082307061,436434      ,207         ,152980700   , 91209512   
 97         , 9468       , 3448       ,0.0082307061,436434      ,207         ,300311894   ,117622698   
 97         , 9468       ,  460       ,0.0082307061,436434      ,207         ,300311894   , 16128423   
 97         , 9468       , 4916       ,0.0082307061,436434      ,207         ,300311894   ,170080024   
 97         , 4407       , 7453       ,0.0082307061,436434      ,207         ,152980700   ,238899726   
 97         , 9468       , 5773       ,0.0082307061,436434      ,207         ,300311894   ,215485519   
 97         , 9468       , 6059       ,0.0082307061,436434      ,207         ,300311894   ,218557348   
 97         , 9468       , 6162       ,0.0082307061,436434      ,207         ,300311894   ,218688302   
 97         , 9468       , 6264       ,0.0082307061,436434      ,207         ,300311894   ,218693901   
 97         , 9468       , 6361       ,0.0082307061,436434      ,207         ,300311894   ,218698650   
 97         , 9468       , 6466       ,0.0082307061,436434      ,207         ,300311894   ,218703722   
 97         , 9468       , 7453       ,0.0082307061,436434      ,207         ,300311894   ,238899726   
 97         , 9468       , 7554       ,0.0082307061,436434      ,207         ,300311894   ,254160507   
 97         , 9468       , 7655       ,0.0082307061,436434      ,207         ,300311894   ,254791622   
 97         , 9468       , 8122       ,0.0082307061,436434      ,207         ,300311894   ,260853661   
 97         , 9468       , 8222       ,0.0082307061,436434      ,207         ,300311894   ,260866599   
 97         , 9468       ,  857       ,0.0082307061,436434      ,207         ,300311894   , 26246449   
 97         , 9468       , 8632       ,0.0082307061,436434      ,207         ,300311894   ,291281345   
 97         , 9468       , 5958       ,0.0082307061,436434      ,207         ,300311894   ,218553005   
 97         , 4407       , 6466       ,0.0082307061,436434      ,207         ,152980700   ,218703722   
 97         , 9468       , 8754       ,0.0082307061,436434      ,207         ,300311894   ,291616550   
 97         , 4407       , 6361       ,0.0082307061,436434      ,207         ,152980700   ,218698650   
 97         , 4407       , 6162       ,0.0082307061,436434      ,207         ,152980700   ,218688302   
 97         , 3607       , 3448       ,0.0082307061,436434      ,207         ,119898361   ,117622698   
 97         , 3607       ,  460       ,0.0082307061,436434      ,207         ,119898361   , 16128423   
 97         , 3607       , 4916       ,0.0082307061,436434      ,207         ,119898361   ,170080024   
 97         , 3607       , 5773       ,0.0082307061,436434      ,207         ,119898361   ,215485519   
 97         , 3607       , 5958       ,0.0082307061,436434      ,207         ,119898361   ,218553005   
 97         , 3607       , 6059       ,0.0082307061,436434      ,207         ,119898361   ,218557348   
 97         , 3607       , 6162       ,0.0082307061,436434      ,207         ,119898361   ,218688302   
 97         , 3607       , 6264       ,0.0082307061,436434      ,207         ,119898361   ,218693901   
 97         , 3607       , 6361       ,0.0082307061,436434      ,207         ,119898361   ,218698650   
 97         , 3607       , 6466       ,0.0082307061,436434      ,207         ,119898361   ,218703722   
 97         , 3607       , 7453       ,0.0082307061,436434      ,207         ,119898361   ,238899726   
 97         , 3607       , 7554       ,0.0082307061,436434      ,207         ,119898361   ,254160507   
 97         , 4407       , 6264       ,0.0082307061,436434      ,207         ,152980700   ,218693901   
 97         , 3607       , 7655       ,0.0082307061,436434      ,207         ,119898361   ,254791622   
 97         , 3607       , 8222       ,0.0082307061,436434      ,207         ,119898361   ,260866599   
 97         , 3607       ,  857       ,0.0082307061,436434      ,207         ,119898361   , 26246449   
 97         , 3607       , 8632       ,0.0082307061,436434      ,207         ,119898361   ,291281345   
 97         , 3607       , 8754       ,0.0082307061,436434      ,207         ,119898361   ,291616550   
 97         , 3607       , 2459       ,0.0082307061,436434      ,207         ,119898361   , 62179061   
 97         , 3607       , 2825       ,0.0082307061,436434      ,207         ,119898361   , 91209512   
 97         , 4407       , 3448       ,0.0082307061,436434      ,207         ,152980700   ,117622698   
 97         , 4407       ,  460       ,0.0082307061,436434      ,207         ,152980700   , 16128423   
 97         , 4407       , 4916       ,0.0082307061,436434      ,207         ,152980700   ,170080024   
 97         , 4407       , 5773       ,0.0082307061,436434      ,207         ,152980700   ,215485519   
 97         , 4407       , 5958       ,0.0082307061,436434      ,207         ,152980700   ,218553005   
 97         , 4407       , 6059       ,0.0082307061,436434      ,207         ,152980700   ,218557348   
 97         , 3607       , 8122       ,0.0082307061,436434      ,207         ,119898361   ,260853661   
 97         , 9468       , 2459       ,0.0082307061,436434      ,207         ,300311894   , 62179061   
 97         , 2950       , 2825       ,0.0082307061,436434      ,207         , 94310822   , 91209512   
 97         ,10394       , 3448       ,0.0082307061,436434      ,207         ,339325653   ,117622698   
 97         ,10683       , 7655       ,0.0082307061,436434      ,207         ,340787625   ,254791622   
 97         ,10683       , 8122       ,0.0082307061,436434      ,207         ,340787625   ,260853661   
 97         ,10683       , 8222       ,0.0082307061,436434      ,207         ,340787625   ,260866599   
 97         ,10683       ,  857       ,0.0082307061,436434      ,207         ,340787625   , 26246449   
 97         ,10683       , 8632       ,0.0082307061,436434      ,207         ,340787625   ,291281345   
 97         ,10683       , 8754       ,0.0082307061,436434      ,207         ,340787625   ,291616550   
 97         ,10683       , 2459       ,0.0082307061,436434      ,207         ,340787625   , 62179061   
 97         ,10683       , 2825       ,0.0082307061,436434      ,207         ,340787625   , 91209512   
 97         , 2950       , 3448       ,0.0082307061,436434      ,207         , 94310822   ,117622698   
 97         , 2950       ,  460       ,0.0082307061,436434      ,207         , 94310822   , 16128423   
 97         , 2950       , 4916       ,0.0082307061,436434      ,207         , 94310822   ,170080024   
 97         , 2950       , 5773       ,0.0082307061,436434      ,207         , 94310822   ,215485519   
 97         ,10683       , 7554       ,0.0082307061,436434      ,207         ,340787625   ,254160507   
 97         , 2950       , 5958       ,0.0082307061,436434      ,207         , 94310822   ,218553005   
 97         , 2950       , 6162       ,0.0082307061,436434      ,207         , 94310822   ,218688302   
 97         , 2950       , 6264       ,0.0082307061,436434      ,207         , 94310822   ,218693901   
 97         , 2950       , 6361       ,0.0082307061,436434      ,207         , 94310822   ,218698650   
 97         , 2950       , 6466       ,0.0082307061,436434      ,207         , 94310822   ,218703722   
 97         , 2950       , 7453       ,0.0082307061,436434      ,207         , 94310822   ,238899726   
 97         , 2950       , 7554       ,0.0082307061,436434      ,207         , 94310822   ,254160507   
 97         , 2950       , 7655       ,0.0082307061,436434      ,207         , 94310822   ,254791622   
 97         , 2950       , 8122       ,0.0082307061,436434      ,207         , 94310822   ,260853661   
 97         , 2950       , 8222       ,0.0082307061,436434      ,207         , 94310822   ,260866599   
 97         , 2950       ,  857       ,0.0082307061,436434      ,207         , 94310822   , 26246449   
 97         , 2950       , 8632       ,0.0082307061,436434      ,207         , 94310822   ,291281345   
 97         , 9468       , 2825       ,0.0082307061,436434      ,207         ,300311894   , 91209512   
 97         , 2950       , 6059       ,0.0082307061,436434      ,207         , 94310822   ,218557348   
 97         ,10683       , 7453       ,0.0082307061,436434      ,207         ,340787625   ,238899726   
 97         ,10683       , 6466       ,0.0082307061,436434      ,207         ,340787625   ,218703722   
 97         , 2950       , 8754       ,0.0082307061,436434      ,207         , 94310822   ,291616550   
 97         ,10683       , 6264       ,0.0082307061,436434      ,207         ,340787625   ,218693901   
 97         ,10683       , 6361       ,0.0082307061,436434      ,207         ,340787625   ,218698650   
 97         ,10394       ,  460       ,0.0082307061,436434      ,207         ,339325653   , 16128423   
 97         ,10394       , 4916       ,0.0082307061,436434      ,207         ,339325653   ,170080024   
 97         ,10394       , 5773       ,0.0082307061,436434      ,207         ,339325653   ,215485519   
 97         ,10394       , 5958       ,0.0082307061,436434      ,207         ,339325653   ,218553005   
 97         ,10394       , 6059       ,0.0082307061,436434      ,207         ,339325653   ,218557348   
 97         ,10394       , 6162       ,0.0082307061,436434      ,207         ,339325653   ,218688302   
 97         ,10394       , 6264       ,0.0082307061,436434      ,207         ,339325653   ,218693901   
 97         ,10394       , 6361       ,0.0082307061,436434      ,207         ,339325653   ,218698650   
 97         ,10394       , 6466       ,0.0082307061,436434      ,207         ,339325653   ,218703722   
 97         ,10394       , 7554       ,0.0082307061,436434      ,207         ,339325653   ,254160507   
 97         ,10394       , 7655       ,0.0082307061,436434      ,207         ,339325653   ,254791622   
 97         ,10394       , 8122       ,0.0082307061,436434      ,207         ,339325653   ,260853661   
 97         ,10394       , 7453       ,0.0082307061,436434      ,207         ,339325653   ,238899726   
 97         ,10394       ,  857       ,0.0082307061,436434      ,207         ,339325653   , 26246449   
 97         ,10683       , 6162       ,0.0082307061,436434      ,207         ,340787625   ,218688302   
 97         ,10683       , 6059       ,0.0082307061,436434      ,207         ,340787625   ,218557348   
 97         ,10683       , 5958       ,0.0082307061,436434      ,207         ,340787625   ,218553005   
 97         ,10394       , 8222       ,0.0082307061,436434      ,207         ,339325653   ,260866599   
 97         ,10683       , 4916       ,0.0082307061,436434      ,207         ,340787625   ,170080024   
 97         ,10683       ,  460       ,0.0082307061,436434      ,207         ,340787625   , 16128423   
 97         ,10683       , 5773       ,0.0082307061,436434      ,207         ,340787625   ,215485519   
 97         ,10394       , 2825       ,0.0082307061,436434      ,207         ,339325653   , 91209512   
 97         ,10394       , 2459       ,0.0082307061,436434      ,207         ,339325653   , 62179061   
 97         ,10394       , 8754       ,0.0082307061,436434      ,207         ,339325653   ,291616550   
 97         ,10394       , 8632       ,0.0082307061,436434      ,207         ,339325653   ,291281345   
 97         ,10683       , 3448       ,0.0082307061,436434      ,207         ,340787625   ,117622698   
 98         , 2206       , 8452       ,0.0126275510,436435      ,208         , 52144092   ,281492015   
 98         , 6722       , 8452       ,0.0126275510,436435      ,208         ,222094967   ,281492015   
 98         , 2206       ,  261       ,0.0126275510,436435      ,208         , 52144092   , 15673444   
 98         , 1864       ,  261       ,0.0126275510,436435      ,208         , 49477158   , 15673444   
 98         , 9661       , 8452       ,0.0126275510,436435      ,208         ,301052885   ,281492015   
 98         , 9661       ,  261       ,0.0126275510,436435      ,208         ,301052885   , 15673444   
 98         , 6722       ,  261       ,0.0126275510,436435      ,208         ,222094967   , 15673444   
 98         , 8452       , 2206       ,0.1123724490,436435      ,208         ,281492015   , 52144092   
 98         , 1864       , 8452       ,0.0126275510,436435      ,208         , 49477158   ,281492015   
 98         , 8452       , 9661       ,0.1123724490,436435      ,208         ,281492015   ,301052885   
 98         , 8452       , 6722       ,0.1123724490,436435      ,208         ,281492015   ,222094967   
 98         ,  261       , 2206       ,0.1123724490,436435      ,208         , 15673444   , 52144092   
 98         ,  261       , 1864       ,0.1123724490,436435      ,208         , 15673444   , 49477158   
 98         ,  261       , 9661       ,0.1123724490,436435      ,208         , 15673444   ,301052885   
 98         ,  261       , 6722       ,0.1123724490,436435      ,208         , 15673444   ,222094967   
 98         , 8452       , 1864       ,0.1123724490,436435      ,208         ,281492015   , 49477158   
 99         , 2920       , 9430       ,0.1339285714,436436      ,209         , 94309391   ,300310051   
 99         ,10375       ,10699       ,0.1339285714,436436      ,209         ,339324696   ,340788799   
 99         ,10375       , 9430       ,0.1339285714,436436      ,209         ,339324696   ,300310051   
 99         ,10699       , 2920       ,0.1160714286,436436      ,209         ,340788799   , 94309391   
 99         , 2920       ,10699       ,0.1339285714,436436      ,209         , 94309391   ,340788799   
 99         , 9430       , 2920       ,0.1160714286,436436      ,209         ,300310051   , 94309391   
 99         , 9430       ,10375       ,0.1160714286,436436      ,209         ,300310051   ,339324696   
 99         ,10699       ,10375       ,0.1160714286,436436      ,209         ,340788799   ,339324696   
100         , 9646       , 1924       ,0.6550480769,436437      ,210         ,301051868   , 49479237   
100         , 1924       , 9646       ,0.3449519231,436437      ,210         , 49479237   ,301051868   
101         ,10803       , 3658       ,0.2530413625,436438      ,211         ,347535819   ,120434592   
101         , 3658       , 4317       ,0.2469586375,436438      ,211         ,120434592   ,150026123   
101         , 3658       ,10803       ,0.2469586375,436438      ,211         ,120434592   ,347535819   
101         , 4317       , 3658       ,0.2530413625,436438      ,211         ,150026123   ,120434592   
101         ,  610       , 5042       ,0.8606138107,436439      ,211         , 16331162   ,172036826   
101         , 5042       ,  610       ,0.1393861893,436439      ,211         ,172036826   , 16331162   
101         , 1917       , 2184       ,0.9801980198,436440      ,211         , 49479126   , 52142722   
101         , 2184       , 1917       ,0.0198019802,436440      ,211         , 52142722   , 49479126   
101         , 1488       ,  609       ,0.7247422680,436441      ,211         , 33240836   , 16331161   
101         ,  609       , 1488       ,0.2752577320,436441      ,211         , 16331161   , 33240836   
101         , 8946       , 9160       ,0.3019976498,436442      ,211         ,294499827   ,295705211   
101         , 9160       , 8946       ,0.6980023502,436442      ,211         ,295705211   ,294499827   
101         , 8996       , 9210       ,0.2885416667,436443      ,211         ,294501768   ,295707118   
101         , 9210       , 8996       ,0.7114583333,436443      ,211         ,295707118   ,294501768   
101         , 2184       , 6745       ,0.6590126292,436444      ,211         , 52142722   ,222096291   
101         , 6745       , 2184       ,0.1704936854,436444      ,211         ,222096291   , 52142722   
101         , 6745       , 1917       ,0.1704936854,436444      ,211         ,222096291   , 49479126   
101         , 8420       , 7800       ,0.1033674339,436445      ,211         ,281491135   ,258507926   
101         , 8420       , 7920       ,0.1033674339,436445      ,211         ,281491135   ,258539175   
101         , 7920       , 8420       ,0.0632992327,436445      ,211         ,258539175   ,281491135   
101         , 7920       ,  232       ,0.0632992327,436445      ,211         ,258539175   , 15672655   
101         , 7800       , 8420       ,0.0632992327,436445      ,211         ,258507926   ,281491135   
101         , 7800       ,  232       ,0.0632992327,436445      ,211         ,258507926   , 15672655   
101         , 5458       , 8420       ,0.0632992327,436445      ,211         ,191637855   ,281491135   
101         , 5458       ,  232       ,0.0632992327,436445      ,211         ,191637855   , 15672655   
101         ,  232       , 7920       ,0.1033674339,436445      ,211         , 15672655   ,258539175   
101         ,  232       , 7800       ,0.1033674339,436445      ,211         , 15672655   ,258507926   
101         ,  232       , 5458       ,0.1033674339,436445      ,211         , 15672655   ,191637855   
101         , 8420       , 5458       ,0.1033674339,436445      ,211         ,281491135   ,191637855   
101         , 5374       , 6597       ,0.1091753775,436446      ,211         ,190891272   ,222085564   
101         , 2755       , 6597       ,0.1091753775,436446      ,211         , 86357224   ,222085564   
101         , 6597       , 5374       ,0.3908246225,436446      ,211         ,222085564   ,190891272   
101         , 6597       , 2755       ,0.3908246225,436446      ,211         ,222085564   , 86357224   
101         , 9163       , 1917       ,0.1505609844,436447      ,211         ,295705906   , 49479126   
101         , 2184       , 9163       ,0.0483170467,436447      ,211         , 52142722   ,295705906   
101         , 9163       , 2184       ,0.1505609844,436447      ,211         ,295705906   , 52142722   
101         , 2184       , 8949       ,0.0483170467,436447      ,211         , 52142722   ,294500553   
101         , 8949       , 1917       ,0.1505609844,436447      ,211         ,294500553   , 49479126   
101         , 8949       , 2184       ,0.1505609844,436447      ,211         ,294500553   , 52142722   
101         , 9163       , 6745       ,0.1505609844,436447      ,211         ,295705906   ,222096291   
101         , 8949       , 6745       ,0.1505609844,436447      ,211         ,294500553   ,222096291   
102         , 7113       , 9626       ,0.3537206932,436448      ,212         ,225621460   ,300871837   
102         , 9626       , 7113       ,0.6462793068,436448      ,212         ,300871837   ,225621460   
102         , 7062       , 9563       ,0.3506763788,436449      ,212         ,225620189   ,300870272   
102         , 9563       , 7062       ,0.6493236212,436449      ,212         ,300870272   ,225620189   
103         , 1979       , 2257       ,0.2340153453,436450      ,213         , 49481649   , 52145209   
103         , 9701       , 1979       ,0.2659846547,436450      ,213         ,301056626   , 49481649   
103         , 2257       , 1979       ,0.2659846547,436450      ,213         , 52145209   , 49481649   
103         , 1979       , 9701       ,0.2340153453,436450      ,213         , 49481649   ,301056626   
103         ,  806       , 7294       ,0.0124688279,436451      ,213         , 21674365   ,226227359   
103         , 7294       ,  806       ,0.9875311721,436451      ,213         ,226227359   , 21674365   
104         , 8440       , 8896       ,0.0050237828,436452      ,214         ,281491610   ,294496881   
104         , 8440       , 8554       ,0.0050237828,436452      ,214         ,281491610   ,288554612   
104         , 8440       , 6672       ,0.0050237828,436452      ,214         ,281491610   ,222093780   
104         , 8440       ,  372       ,0.0050237828,436452      ,214         ,281491610   , 16077075   
104         , 8440       , 4539       ,0.0050237828,436452      ,214         ,281491610   ,157690805   
104         , 8440       , 4426       ,0.0050237828,436452      ,214         ,281491610   ,154684525   
104         , 7892       , 2261       ,0.0050237828,436452      ,214         ,258538198   , 52783862   
104         , 7892       , 2255       ,0.0050237828,436452      ,214         ,258538198   , 52145203   
104         , 7892       , 2006       ,0.0050237828,436452      ,214         ,258538198   , 52078498   
104         , 7892       , 1843       ,0.0050237828,436452      ,214         ,258538198   , 49476687   
104         , 7892       , 9822       ,0.0050237828,436452      ,214         ,258538198   ,305672705   
104         , 7892       , 9632       ,0.0050237828,436452      ,214         ,258538198   ,301051747   
104         , 7892       , 9110       ,0.0050237828,436452      ,214         ,258538198   ,295702248   
104         , 7892       ,  372       ,0.0050237828,436452      ,214         ,258538198   , 16077075   
104         , 7892       , 8896       ,0.0050237828,436452      ,214         ,258538198   ,294496881   
104         , 7892       , 8554       ,0.0050237828,436452      ,214         ,258538198   ,288554612   
104         , 7892       , 6672       ,0.0050237828,436452      ,214         ,258538198   ,222093780   
104         , 7892       , 9923       ,0.0050237828,436452      ,214         ,258538198   ,308171898   
104         , 8440       , 9110       ,0.0050237828,436452      ,214         ,281491610   ,295702248   
104         ,10113       ,  372       ,0.0050237828,436452      ,214         ,328956388   , 16077075   
104         , 8440       , 9822       ,0.0050237828,436452      ,214         ,281491610   ,305672705   
104         ,10113       , 2006       ,0.0050237828,436452      ,214         ,328956388   , 52078498   
104         ,10113       , 1843       ,0.0050237828,436452      ,214         ,328956388   , 49476687   
104         ,10113       , 9923       ,0.0050237828,436452      ,214         ,328956388   ,308171898   
104         ,10113       , 9822       ,0.0050237828,436452      ,214         ,328956388   ,305672705   
104         ,10113       , 9632       ,0.0050237828,436452      ,214         ,328956388   ,301051747   
104         ,10113       , 9110       ,0.0050237828,436452      ,214         ,328956388   ,295702248   
104         ,10113       , 8896       ,0.0050237828,436452      ,214         ,328956388   ,294496881   
104         ,10113       , 8554       ,0.0050237828,436452      ,214         ,328956388   ,288554612   
104         , 8440       , 9632       ,0.0050237828,436452      ,214         ,281491610   ,301051747   
104         ,10113       , 6672       ,0.0050237828,436452      ,214         ,328956388   ,222093780   
104         ,10113       , 4539       ,0.0050237828,436452      ,214         ,328956388   ,157690805   
104         ,10113       , 4426       ,0.0050237828,436452      ,214         ,328956388   ,154684525   
104         , 8440       , 2261       ,0.0050237828,436452      ,214         ,281491610   , 52783862   
104         , 8440       , 2255       ,0.0050237828,436452      ,214         ,281491610   , 52145203   
104         , 8440       , 2006       ,0.0050237828,436452      ,214         ,281491610   , 52078498   
104         , 8440       , 1843       ,0.0050237828,436452      ,214         ,281491610   , 49476687   
104         , 8440       , 9923       ,0.0050237828,436452      ,214         ,281491610   ,308171898   
104         , 7892       , 4539       ,0.0050237828,436452      ,214         ,258538198   ,157690805   
104         , 7892       , 4426       ,0.0050237828,436452      ,214         ,258538198   ,154684525   
104         , 7773       , 8896       ,0.0050237828,436452      ,214         ,258507001   ,294496881   
104         , 7773       , 2255       ,0.0050237828,436452      ,214         ,258507001   , 52145203   
104         , 5436       , 6672       ,0.0050237828,436452      ,214         ,191636830   ,222093780   
104         , 5436       ,  372       ,0.0050237828,436452      ,214         ,191636830   , 16077075   
104         , 5436       , 4539       ,0.0050237828,436452      ,214         ,191636830   ,157690805   
104         , 5436       , 4426       ,0.0050237828,436452      ,214         ,191636830   ,154684525   
104         ,  251       , 2261       ,0.0050237828,436452      ,214         , 15673093   , 52783862   
104         ,  251       , 2255       ,0.0050237828,436452      ,214         , 15673093   , 52145203   
104         ,  251       , 2006       ,0.0050237828,436452      ,214         , 15673093   , 52078498   
104         ,  251       , 1843       ,0.0050237828,436452      ,214         , 15673093   , 49476687   
104         , 5436       , 8554       ,0.0050237828,436452      ,214         ,191636830   ,288554612   
104         ,  251       , 9923       ,0.0050237828,436452      ,214         , 15673093   ,308171898   
104         ,  251       , 9632       ,0.0050237828,436452      ,214         , 15673093   ,301051747   
104         ,  251       , 9110       ,0.0050237828,436452      ,214         , 15673093   ,295702248   
104         ,  251       , 8896       ,0.0050237828,436452      ,214         , 15673093   ,294496881   
104         ,  251       , 8554       ,0.0050237828,436452      ,214         , 15673093   ,288554612   
104         ,  251       , 6672       ,0.0050237828,436452      ,214         , 15673093   ,222093780   
104         ,  251       ,  372       ,0.0050237828,436452      ,214         , 15673093   , 16077075   
104         ,  251       , 4539       ,0.0050237828,436452      ,214         , 15673093   ,157690805   
104         ,  251       , 9822       ,0.0050237828,436452      ,214         , 15673093   ,305672705   
104         , 5436       , 8896       ,0.0050237828,436452      ,214         ,191636830   ,294496881   
104         , 7773       , 2261       ,0.0050237828,436452      ,214         ,258507001   , 52783862   
104         , 5436       , 9110       ,0.0050237828,436452      ,214         ,191636830   ,295702248   
104         , 5436       , 9822       ,0.0050237828,436452      ,214         ,191636830   ,305672705   
104         , 7773       , 2006       ,0.0050237828,436452      ,214         ,258507001   , 52078498   
104         , 7773       , 1843       ,0.0050237828,436452      ,214         ,258507001   , 49476687   
104         , 7773       , 9923       ,0.0050237828,436452      ,214         ,258507001   ,308171898   
104         , 7773       , 9822       ,0.0050237828,436452      ,214         ,258507001   ,305672705   
104         , 7773       , 9632       ,0.0050237828,436452      ,214         ,258507001   ,301051747   
104         , 7773       , 9110       ,0.0050237828,436452      ,214         ,258507001   ,295702248   
104         ,10113       , 2255       ,0.0050237828,436452      ,214         ,328956388   , 52145203   
104         , 7773       , 8554       ,0.0050237828,436452      ,214         ,258507001   ,288554612   
104         , 5436       , 9632       ,0.0050237828,436452      ,214         ,191636830   ,301051747   
104         , 7773       , 6672       ,0.0050237828,436452      ,214         ,258507001   ,222093780   
104         , 7773       , 4539       ,0.0050237828,436452      ,214         ,258507001   ,157690805   
104         , 7773       , 4426       ,0.0050237828,436452      ,214         ,258507001   ,154684525   
104         , 5436       , 2261       ,0.0050237828,436452      ,214         ,191636830   , 52783862   
104         , 5436       , 2255       ,0.0050237828,436452      ,214         ,191636830   , 52145203   
104         , 5436       , 2006       ,0.0050237828,436452      ,214         ,191636830   , 52078498   
104         , 5436       , 1843       ,0.0050237828,436452      ,214         ,191636830   , 49476687   
104         , 5436       , 9923       ,0.0050237828,436452      ,214         ,191636830   ,308171898   
104         , 7773       ,  372       ,0.0050237828,436452      ,214         ,258507001   , 16077075   
104         ,10113       , 2261       ,0.0050237828,436452      ,214         ,328956388   , 52783862   
104         , 2261       ,10113       ,0.0068809791,436452      ,214         , 52783862   ,328956388   
104         , 2255       , 8440       ,0.0068809791,436452      ,214         , 52145203   ,281491610   
104         , 9110       ,10113       ,0.0068809791,436452      ,214         ,295702248   ,328956388   
104         , 6672       , 8440       ,0.0068809791,436452      ,214         ,222093780   ,281491610   
104         , 6672       ,10113       ,0.0068809791,436452      ,214         ,222093780   ,328956388   
104         , 8554       ,  251       ,0.0068809791,436452      ,214         ,288554612   , 15673093   
104         , 8554       , 5436       ,0.0068809791,436452      ,214         ,288554612   ,191636830   
104         , 8554       , 7773       ,0.0068809791,436452      ,214         ,288554612   ,258507001   
104         , 8554       , 7892       ,0.0068809791,436452      ,214         ,288554612   ,258538198   
104         , 8554       , 8440       ,0.0068809791,436452      ,214         ,288554612   ,281491610   
104         , 8554       ,10113       ,0.0068809791,436452      ,214         ,288554612   ,328956388   
104         , 6672       , 7892       ,0.0068809791,436452      ,214         ,222093780   ,258538198   
104         , 8896       ,  251       ,0.0068809791,436452      ,214         ,294496881   , 15673093   
104         , 8896       , 7773       ,0.0068809791,436452      ,214         ,294496881   ,258507001   
104         , 8896       , 7892       ,0.0068809791,436452      ,214         ,294496881   ,258538198   
104         , 8896       , 8440       ,0.0068809791,436452      ,214         ,294496881   ,281491610   
